"id_camda"|"orden"|"tipo"|"inicio_ejecucion"|"duracion"|"tamano"
"64701"|"2"|"Automatica"|"2026-06-04 17:25:46.220987-03:00"|"0:06:46.333550"|"2695565"
"64700"|"2"|"Automatica"|"2026-06-04 17:20:45.223927-03:00"|"0:05:00.997060"|"1398714"
"64699"|"2"|"Automatica"|"2026-06-04 17:16:18.236019-03:00"|"0:04:26.987908"|"2695565"
"64698"|"2"|"Automatica"|"2026-06-04 17:10:13.614272-03:00"|"0:06:04.621747"|"1398714"
"64697"|"2"|"Automatica"|"2026-06-04 17:04:41.044411-03:00"|"0:05:32.569861"|"2695565"
"64696"|"2"|"Automatica"|"2026-06-04 17:00:01.620165-03:00"|"0:04:39.424246"|"1398574"
"64695"|"2"|"Automatica"|"2026-06-04 16:54:53.562664-03:00"|"0:05:08.057501"|"2695565"
"64694"|"2"|"Automatica"|"2026-06-04 16:50:28.709468-03:00"|"0:04:24.853196"|"1398574"
"64693"|"2"|"Automatica"|"2026-06-04 16:47:03.274508-03:00"|"0:03:25.434960"|"2695565"
"64692"|"2"|"Automatica"|"2026-06-04 16:43:30.509226-03:00"|"0:03:32.765282"|"2695565"
"64691"|"2"|"Automatica"|"2026-06-04 16:40:09.565783-03:00"|"0:03:20.943443"|"2695565"
"64690"|"2"|"Automatica"|"2026-06-04 16:36:42.360715-03:00"|"0:03:27.205068"|"1384905"
"64689"|"2"|"Automatica"|"2026-06-04 16:33:28.462877-03:00"|"0:03:13.897838"|"2695565"
"64688"|"2"|"Automatica"|"2026-06-04 16:30:11.680770-03:00"|"0:03:16.782107"|"2695565"
"64687"|"2"|"Automatica"|"2026-06-04 16:26:48.010649-03:00"|"0:03:23.670121"|"1398433"
"64686"|"2"|"Automatica"|"2026-06-04 16:23:33.615122-03:00"|"0:03:14.395527"|"2695565"
"64685"|"2"|"Automatica"|"2026-06-04 16:20:16.805789-03:00"|"0:03:16.809333"|"2695565"
"64684"|"2"|"Automatica"|"2026-06-04 16:16:33.868254-03:00"|"0:03:42.937535"|"1396600"
"64683"|"2"|"Automatica"|"2026-06-04 16:12:45.976655-03:00"|"0:03:47.891599"|"2695565"
"64682"|"2"|"Automatica"|"2026-06-04 16:07:52.768645-03:00"|"0:04:53.208010"|"1381594"
"64681"|"2"|"Automatica"|"2026-06-04 16:02:27.967537-03:00"|"0:05:24.801108"|"2695565"
"64680"|"2"|"Automatica"|"2026-06-04 15:55:30.696385-03:00"|"0:06:57.271152"|"1381802"
"64679"|"2"|"Automatica"|"2026-06-04 15:50:17.309139-03:00"|"0:05:13.387246"|"2695565"
"64678"|"2"|"Automatica"|"2026-06-04 15:45:43.475450-03:00"|"0:04:33.833689"|"1381594"
"64677"|"2"|"Automatica"|"2026-06-04 15:41:39.116965-03:00"|"0:04:04.358485"|"1381594"
"64676"|"2"|"Automatica"|"2026-06-04 15:38:19.819972-03:00"|"0:03:19.296993"|"2695565"
"64675"|"2"|"Automatica"|"2026-06-04 15:34:44.752534-03:00"|"0:03:35.067438"|"1389371"
"64674"|"2"|"Automatica"|"2026-06-04 15:30:53.684558-03:00"|"0:03:51.067976"|"2695565"
"64673"|"2"|"Automatica"|"2026-06-04 15:27:27.915600-03:00"|"0:03:25.768958"|"2695565"
"64672"|"2"|"Automatica"|"2026-06-04 15:24:05.567482-03:00"|"0:03:22.348118"|"1395332"
"64671"|"2"|"Automatica"|"2026-06-04 15:20:50.254698-03:00"|"0:03:15.312784"|"1395332"
"64670"|"2"|"Automatica"|"2026-06-04 15:15:52.135300-03:00"|"0:04:58.119398"|"2695565"
"64669"|"2"|"Automatica"|"2026-06-04 15:12:20.475543-03:00"|"0:03:31.659757"|"1395332"
"64668"|"2"|"Automatica"|"2026-06-04 15:09:08.941563-03:00"|"0:03:11.533980"|"2695565"
"64667"|"2"|"Automatica"|"2026-06-04 15:06:01.050892-03:00"|"0:03:07.890671"|"2695565"
"64666"|"2"|"Automatica"|"2026-06-04 15:02:50.200660-03:00"|"0:03:10.850232"|"1395332"
"64665"|"2"|"Automatica"|"2026-06-04 14:57:40.196862-03:00"|"0:05:10.003798"|"2695565"
"64664"|"2"|"Automatica"|"2026-06-04 14:54:22.371531-03:00"|"0:03:17.825331"|"2695565"
"64663"|"2"|"Automatica"|"2026-06-04 14:51:03.598101-03:00"|"0:03:18.773430"|"1395332"
"64662"|"2"|"Automatica"|"2026-06-04 14:46:45.898826-03:00"|"0:04:17.699275"|"2695565"
"64661"|"2"|"Automatica"|"2026-06-04 14:42:27.656460-03:00"|"0:04:18.242366"|"1381453"
"64660"|"2"|"Automatica"|"2026-06-04 14:37:05.521645-03:00"|"0:05:22.134815"|"207032"
"64659"|"2"|"Automatica"|"2026-06-04 14:30:03.317503-03:00"|"0:07:02.204142"|"202964"
"64658"|"2"|"Automatica"|"2026-06-04 14:24:33.128454-03:00"|"0:05:30.189049"|"1395332"
"64657"|"2"|"Automatica"|"2026-06-04 14:16:25.885549-03:00"|"0:08:07.242905"|"1395332"
"64656"|"2"|"Automatica"|"2026-06-04 14:12:34.803248-03:00"|"0:03:51.082301"|"2695565"
"64655"|"2"|"Automatica"|"2026-06-04 14:08:59.979479-03:00"|"0:03:34.823769"|"1380607"
"64654"|"2"|"Automatica"|"2026-06-04 14:05:24.046050-03:00"|"0:03:35.933429"|"2695565"
"64653"|"2"|"Automatica"|"2026-06-04 14:01:42.298475-03:00"|"0:03:41.747575"|"2695565"
"64652"|"2"|"Automatica"|"2026-06-04 13:58:13.010328-03:00"|"0:03:29.288147"|"2695565"
"64651"|"2"|"Automatica"|"2026-06-04 13:54:49.750937-03:00"|"0:03:23.259391"|"1366134"
"64650"|"2"|"Automatica"|"2026-06-04 13:51:24.779704-03:00"|"0:03:24.971233"|"2695565"
"64649"|"2"|"Automatica"|"2026-06-04 13:47:44.828190-03:00"|"0:03:39.951514"|"1393773"
"64648"|"2"|"Automatica"|"2026-06-04 13:43:45.369300-03:00"|"0:03:59.458890"|"1393773"
"64647"|"2"|"Automatica"|"2026-06-04 13:40:09.988229-03:00"|"0:03:35.381071"|"1393773"
"64646"|"2"|"Automatica"|"2026-06-04 13:29:59.314845-03:00"|"0:10:10.673384"|"2695565"
"64645"|"2"|"Automatica"|"2026-06-04 13:26:11.729690-03:00"|"0:03:47.585155"|"1375693"
"64644"|"2"|"Automatica"|"2026-06-04 13:21:38.199994-03:00"|"0:04:33.529696"|"2695565"
"64643"|"2"|"Automatica"|"2026-06-04 13:17:33.507170-03:00"|"0:04:04.692824"|"2695565"
"64642"|"2"|"Automatica"|"2026-06-04 13:13:52.353935-03:00"|"0:03:41.153235"|"1392787"
"64641"|"2"|"Automatica"|"2026-06-04 13:09:46.129757-03:00"|"0:04:06.224178"|"1364243"
"64640"|"2"|"Automatica"|"2026-06-04 13:00:29.746071-03:00"|"0:09:16.383686"|"2695565"
"64639"|"2"|"Automatica"|"2026-06-04 12:56:58.544612-03:00"|"0:03:31.201459"|"2695565"
"64638"|"2"|"Automatica"|"2026-06-04 12:52:53.733091-03:00"|"0:04:04.811521"|"1390532"
"64637"|"2"|"Automatica"|"2026-06-04 12:49:03.161305-03:00"|"0:03:50.571786"|"2695565"
"64636"|"2"|"Automatica"|"2026-06-04 12:45:10.626567-03:00"|"0:03:52.534738"|"2695565"
"64635"|"2"|"Automatica"|"2026-06-04 12:40:40.565163-03:00"|"0:04:30.061404"|"1390532"
"64634"|"2"|"Automatica"|"2026-06-04 12:36:57.947762-03:00"|"0:03:42.617401"|"2695565"
"64633"|"2"|"Automatica"|"2026-06-04 12:33:01.665089-03:00"|"0:03:56.282673"|"2695565"
"64632"|"2"|"Automatica"|"2026-06-04 12:29:41.293603-03:00"|"0:03:20.371486"|"1376659"
"64631"|"2"|"Automatica"|"2026-06-04 12:26:06.132405-03:00"|"0:03:35.161198"|"2695565"
"64630"|"2"|"Automatica"|"2026-06-04 12:21:30.340431-03:00"|"0:04:35.791974"|"323885"
"64629"|"2"|"Automatica"|"2026-06-04 12:16:08.909525-03:00"|"0:05:21.430906"|"236219"
"64628"|"2"|"Automatica"|"2026-06-04 12:10:31.700059-03:00"|"0:05:37.209466"|"245868"
"64627"|"2"|"Automatica"|"2026-06-04 12:06:37.066706-03:00"|"0:03:54.633353"|"2695565"
"64626"|"2"|"Automatica"|"2026-06-04 12:03:01.260420-03:00"|"0:03:35.806286"|"2695565"
"64625"|"2"|"Automatica"|"2026-06-04 11:59:26.680394-03:00"|"0:03:34.580026"|"1390249"
"64624"|"2"|"Automatica"|"2026-06-04 11:56:17.615831-03:00"|"0:03:09.064563"|"2695565"
"64623"|"2"|"Automatica"|"2026-06-04 11:52:35.853089-03:00"|"0:03:41.762742"|"2695565"
"64622"|"2"|"Automatica"|"2026-06-04 11:48:56.686638-03:00"|"0:03:39.166451"|"1388835"
"64621"|"2"|"Automatica"|"2026-06-04 11:45:44.144050-03:00"|"0:03:12.542588"|"1388835"
"64620"|"2"|"Automatica"|"2026-06-04 11:42:16.993209-03:00"|"0:03:27.150841"|"2695565"
"64619"|"2"|"Automatica"|"2026-06-04 11:38:45.255796-03:00"|"0:03:31.737413"|"1388835"
"64618"|"2"|"Automatica"|"2026-06-04 11:35:29.771951-03:00"|"0:03:15.483845"|"1388835"
"64617"|"2"|"Automatica"|"2026-06-04 11:31:45.335303-03:00"|"0:03:44.436648"|"2695565"
"64616"|"2"|"Automatica"|"2026-06-04 11:28:33.447796-03:00"|"0:03:11.887507"|"2695565"
"64615"|"2"|"Automatica"|"2026-06-04 11:25:28.418874-03:00"|"0:03:05.028922"|"1361729"
"64614"|"2"|"Automatica"|"2026-06-04 11:22:11.415573-03:00"|"0:03:17.003301"|"1384464"
"64613"|"2"|"Automatica"|"2026-06-04 11:13:31.143935-03:00"|"0:08:40.271638"|"2695565"
"64612"|"2"|"Automatica"|"2026-06-04 11:09:37.853884-03:00"|"0:03:53.290051"|"2695565"
"64611"|"2"|"Automatica"|"2026-06-04 11:06:06.208434-03:00"|"0:03:31.645450"|"1380926"
"64610"|"2"|"Automatica"|"2026-06-04 11:01:49.769986-03:00"|"0:04:16.438448"|"2695565"
"64609"|"2"|"Automatica"|"2026-06-04 10:57:41.086930-03:00"|"0:04:08.683056"|"2695565"
"64608"|"2"|"Automatica"|"2026-06-04 10:54:01.556956-03:00"|"0:03:39.529974"|"1377827"
"64607"|"2"|"Automatica"|"2026-06-04 10:50:42.899789-03:00"|"0:03:18.657167"|"2695565"
"64606"|"2"|"Automatica"|"2026-06-04 10:46:24.170691-03:00"|"0:04:18.729098"|"1376417"
"64605"|"2"|"Automatica"|"2026-06-04 10:42:47.477894-03:00"|"0:03:36.692797"|"1376417"
"64604"|"2"|"Automatica"|"2026-06-04 10:39:19.258636-03:00"|"0:03:28.219258"|"2695565"
"64603"|"2"|"Automatica"|"2026-06-04 10:35:55.024310-03:00"|"0:03:24.234326"|"2695565"
"64602"|"2"|"Automatica"|"2026-06-04 10:31:58.916157-03:00"|"0:03:56.108153"|"1374161"
"64601"|"2"|"Automatica"|"2026-06-04 10:26:08.086699-03:00"|"0:05:50.829458"|"2695565"
"64600"|"2"|"Automatica"|"2026-06-04 10:22:21.634464-03:00"|"0:03:46.452235"|"1372755"
"64599"|"2"|"Automatica"|"2026-06-04 10:17:54.261368-03:00"|"0:04:27.373096"|"2695565"
"64598"|"2"|"Automatica"|"2026-06-04 10:12:04.942901-03:00"|"0:05:49.318467"|"307750"
"64597"|"2"|"Automatica"|"2026-06-04 10:05:59.325006-03:00"|"0:06:05.617895"|"212046"
"64596"|"2"|"Automatica"|"2026-06-04 10:00:07.114464-03:00"|"0:05:52.210542"|"231884"
"64595"|"2"|"Automatica"|"2026-06-04 09:55:32.251955-03:00"|"0:04:34.862509"|"2695565"
"64594"|"2"|"Automatica"|"2026-06-04 09:51:58.544053-03:00"|"0:03:33.707902"|"1367399"
"64593"|"2"|"Automatica"|"2026-06-04 09:48:29.338595-03:00"|"0:03:29.205458"|"2695565"
"64592"|"2"|"Automatica"|"2026-06-04 09:44:29.636475-03:00"|"0:03:59.702120"|"2695565"
"64591"|"2"|"Automatica"|"2026-06-04 09:40:54.039794-03:00"|"0:03:35.596681"|"1367258"
"64590"|"2"|"Automatica"|"2026-06-04 09:36:19.516957-03:00"|"0:04:34.522837"|"1347997"
"64589"|"2"|"Automatica"|"2026-06-04 09:32:25.497191-03:00"|"0:03:54.019766"|"1347997"
"64588"|"2"|"Automatica"|"2026-06-04 09:28:28.198729-03:00"|"0:03:57.298462"|"1368681"
"64587"|"2"|"Automatica"|"2026-06-04 09:24:52.764269-03:00"|"0:03:35.434460"|"2695565"
"64586"|"2"|"Automatica"|"2026-06-04 09:21:19.486387-03:00"|"0:03:33.277882"|"1365986"
"64585"|"2"|"Automatica"|"2026-06-04 09:17:41.061088-03:00"|"0:03:38.425299"|"1365986"
"64584"|"2"|"Automatica"|"2026-06-04 09:13:07.601755-03:00"|"0:04:33.459333"|"2695565"
"64583"|"2"|"Automatica"|"2026-06-04 09:09:40.799254-03:00"|"0:03:26.802501"|"1365986"
"64582"|"2"|"Automatica"|"2026-06-04 09:05:22.082687-03:00"|"0:04:18.716567"|"416308"
"64581"|"2"|"Automatica"|"2026-06-04 09:01:26.206145-03:00"|"0:03:55.876542"|"1352261"
"64580"|"2"|"Automatica"|"2026-06-04 08:56:44.802982-03:00"|"0:04:41.403163"|"181164"
"64579"|"2"|"Automatica"|"2026-06-04 08:52:14.888963-03:00"|"0:04:29.914019"|"203107"
"64578"|"2"|"Automatica"|"2026-06-04 08:47:45.082720-03:00"|"0:04:29.806243"|"208577"
"64577"|"2"|"Automatica"|"2026-06-04 08:43:23.201314-03:00"|"0:04:21.881406"|"216482"
"64576"|"2"|"Automatica"|"2026-06-04 08:38:52.987652-03:00"|"0:04:30.213662"|"236211"
"64575"|"2"|"Automatica"|"2026-06-04 08:34:04.029114-03:00"|"0:04:48.958538"|"206277"
"64574"|"2"|"Automatica"|"2026-06-04 08:29:29.451107-03:00"|"0:04:34.578007"|"1361588"
"64573"|"2"|"Automatica"|"2026-06-04 08:24:54.287092-03:00"|"0:04:35.164015"|"1348417"
"64572"|"2"|"Automatica"|"2026-06-04 08:20:18.025950-03:00"|"0:04:36.261142"|"1354641"
"64571"|"2"|"Automatica"|"2026-06-04 08:16:42.718707-03:00"|"0:03:35.307243"|"1368090"
"64570"|"2"|"Automatica"|"2026-06-04 08:13:09.051178-03:00"|"0:03:33.667529"|"1348846"
"64569"|"2"|"Automatica"|"2026-06-04 08:09:36.446788-03:00"|"0:03:32.604390"|"674850"
"64568"|"2"|"Automatica"|"2026-06-04 08:05:58.707084-03:00"|"0:03:37.739704"|"1361305"
"64567"|"2"|"Automatica"|"2026-06-04 08:01:06.643052-03:00"|"0:04:52.064032"|"349937"
"64566"|"2"|"Automatica"|"2026-06-04 07:56:34.665302-03:00"|"0:04:31.977750"|"189395"
"64565"|"2"|"Automatica"|"2026-06-04 07:51:31.682903-03:00"|"0:05:02.982399"|"203783"
"64564"|"2"|"Automatica"|"2026-06-04 07:47:50.369220-03:00"|"0:03:41.313683"|"1360880"
"64563"|"2"|"Automatica"|"2026-06-04 07:43:53.806602-03:00"|"0:03:56.562618"|"1360880"
"64562"|"2"|"Automatica"|"2026-06-04 07:39:37.425437-03:00"|"0:04:16.381165"|"362060"
"64561"|"2"|"Automatica"|"2026-06-04 07:34:37.426276-03:00"|"0:04:59.999161"|"339858"
"64560"|"2"|"Automatica"|"2026-06-04 07:29:16.376569-03:00"|"0:05:21.049707"|"234175"
"64559"|"2"|"Automatica"|"2026-06-04 07:20:00.497911-03:00"|"0:09:15.878658"|"281161"
"64558"|"2"|"Automatica"|"2026-06-04 07:13:20.912316-03:00"|"0:06:39.585595"|"407566"
"64557"|"2"|"Automatica"|"2026-06-04 07:06:10.487515-03:00"|"0:07:10.424801"|"300720"
"64556"|"2"|"Automatica"|"2026-06-04 07:00:56.700431-03:00"|"0:05:13.787084"|"297718"
"64555"|"2"|"Automatica"|"2026-06-04 06:55:45.297303-03:00"|"0:05:11.403128"|"257151"
"64554"|"2"|"Automatica"|"2026-06-04 06:50:51.767291-03:00"|"0:04:53.530012"|"225388"
"64553"|"2"|"Automatica"|"2026-06-04 06:44:15.899524-03:00"|"0:06:35.867767"|"213205"
"64552"|"2"|"Automatica"|"2026-06-04 06:38:09.608167-03:00"|"0:06:06.291357"|"240507"
"64551"|"2"|"Automatica"|"2026-06-04 06:33:26.624835-03:00"|"0:04:42.983332"|"201517"
"64550"|"2"|"Automatica"|"2026-06-04 06:28:05.998573-03:00"|"0:05:20.626262"|"185605"
"64549"|"2"|"Automatica"|"2026-06-04 06:22:53.853697-03:00"|"0:05:12.144876"|"256390"
"64548"|"2"|"Automatica"|"2026-06-04 06:17:51.600261-03:00"|"0:05:02.253436"|"233929"
"64547"|"2"|"Automatica"|"2026-06-04 06:12:26.244277-03:00"|"0:05:25.355984"|"239814"
"64546"|"2"|"Automatica"|"2026-06-04 06:07:40.001463-03:00"|"0:04:46.242814"|"238369"
"64545"|"2"|"Automatica"|"2026-06-04 06:02:13.389727-03:00"|"0:05:26.611736"|"221405"
"64544"|"2"|"Automatica"|"2026-06-04 05:56:25.988473-03:00"|"0:05:47.401254"|"289006"
"64543"|"2"|"Automatica"|"2026-06-04 05:51:47.291497-03:00"|"0:04:38.696976"|"219418"
"64542"|"2"|"Automatica"|"2026-06-04 05:46:36.406138-03:00"|"0:05:10.885359"|"348922"
"64541"|"2"|"Automatica"|"2026-06-04 05:43:11.230853-03:00"|"0:03:25.175285"|"1352093"
"64540"|"2"|"Automatica"|"2026-06-04 05:38:13.897175-03:00"|"0:04:57.333678"|"293850"
"64539"|"2"|"Automatica"|"2026-06-04 05:29:49.282427-03:00"|"0:08:24.614748"|"224956"
"64538"|"2"|"Automatica"|"2026-06-04 05:23:20.090716-03:00"|"0:06:29.191711"|"244314"
"64537"|"2"|"Automatica"|"2026-06-04 05:15:43.462106-03:00"|"0:07:36.628610"|"266838"
"64536"|"2"|"Automatica"|"2026-06-04 05:10:18.757419-03:00"|"0:05:24.704687"|"221727"
"64535"|"2"|"Automatica"|"2026-06-04 05:05:18.954190-03:00"|"0:04:59.803229"|"449205"
"64534"|"2"|"Automatica"|"2026-06-04 05:00:04.244674-03:00"|"0:05:14.709516"|"340421"
"64533"|"2"|"Automatica"|"2026-06-04 04:54:18.473903-03:00"|"0:05:45.770771"|"514181"
"64532"|"2"|"Automatica"|"2026-06-04 04:48:44.117228-03:00"|"0:05:34.356675"|"322160"
"64531"|"2"|"Automatica"|"2026-06-04 04:43:17.686391-03:00"|"0:05:26.430837"|"218614"
"64530"|"2"|"Automatica"|"2026-06-04 04:36:45.011243-03:00"|"0:06:32.675148"|"265772"
"64529"|"2"|"Automatica"|"2026-06-04 04:31:13.943289-03:00"|"0:05:31.067954"|"315085"
"64528"|"2"|"Automatica"|"2026-06-04 04:23:59.862891-03:00"|"0:07:14.080398"|"350546"
"64527"|"2"|"Automatica"|"2026-06-04 04:18:05.991707-03:00"|"0:05:53.871184"|"281981"
"64526"|"2"|"Automatica"|"2026-06-04 04:11:39.143660-03:00"|"0:06:26.848047"|"234471"
"64525"|"2"|"Automatica"|"2026-06-04 04:05:59.937492-03:00"|"0:05:39.206168"|"1348986"
"64524"|"2"|"Automatica"|"2026-06-04 04:01:36.559836-03:00"|"0:04:23.377656"|"1347997"
"64523"|"2"|"Automatica"|"2026-06-04 03:56:32.934673-03:00"|"0:05:03.625163"|"299394"
"64522"|"2"|"Automatica"|"2026-06-04 03:51:59.822439-03:00"|"0:04:33.112234"|"219873"
"64521"|"2"|"Automatica"|"2026-06-04 03:47:16.724219-03:00"|"0:04:43.098220"|"309013"
"64520"|"2"|"Automatica"|"2026-06-04 03:42:48.331005-03:00"|"0:04:28.393214"|"347853"
"64519"|"2"|"Automatica"|"2026-06-04 03:37:10.103488-03:00"|"0:05:38.227517"|"263987"
"64518"|"2"|"Automatica"|"2026-06-04 03:29:33.314547-03:00"|"0:07:36.788941"|"561997"
"64517"|"2"|"Automatica"|"2026-06-04 03:20:54.566140-03:00"|"0:08:38.748407"|"466570"
"64516"|"2"|"Automatica"|"2026-06-04 03:12:31.434548-03:00"|"0:08:23.131592"|"343194"
"64515"|"2"|"Automatica"|"2026-06-04 03:05:16.900967-03:00"|"0:07:14.533581"|"274268"
"64514"|"2"|"Automatica"|"2026-06-04 02:56:15.244888-03:00"|"0:09:01.656079"|"250656"
"64513"|"2"|"Automatica"|"2026-06-04 02:47:55.121514-03:00"|"0:08:20.123374"|"327653"
"64512"|"2"|"Automatica"|"2026-06-04 02:41:00.311801-03:00"|"0:06:54.809713"|"429926"
"64511"|"2"|"Automatica"|"2026-06-04 02:34:57.313470-03:00"|"0:06:02.998331"|"336329"
"64510"|"2"|"Automatica"|"2026-06-04 02:27:06.418908-03:00"|"0:07:50.894562"|"448814"
"64509"|"2"|"Automatica"|"2026-06-04 02:18:20.167152-03:00"|"0:08:46.251756"|"547856"
"64508"|"2"|"Automatica"|"2026-06-04 02:11:41.941103-03:00"|"0:06:38.226049"|"468169"
"64507"|"2"|"Automatica"|"2026-06-04 02:05:59.295745-03:00"|"0:05:42.645358"|"366022"
"64506"|"2"|"Automatica"|"2026-06-04 02:00:26.279302-03:00"|"0:05:33.016443"|"212991"
"64505"|"2"|"Automatica"|"2026-06-04 01:55:17.482717-03:00"|"0:05:08.796585"|"200714"
"64504"|"2"|"Automatica"|"2026-06-04 01:49:21.231458-03:00"|"0:05:56.251259"|"245246"
"64503"|"2"|"Automatica"|"2026-06-04 01:44:22.114490-03:00"|"0:04:59.116968"|"274493"
"64502"|"2"|"Automatica"|"2026-06-04 01:38:57.092272-03:00"|"0:05:25.022218"|"256752"
"64501"|"2"|"Automatica"|"2026-06-04 01:32:14.141151-03:00"|"0:06:42.951121"|"282129"
"64500"|"2"|"Automatica"|"2026-06-04 01:25:30.451420-03:00"|"0:06:43.689731"|"340505"
"64499"|"2"|"Automatica"|"2026-06-04 01:19:07.549346-03:00"|"0:06:22.902074"|"451362"
"64498"|"2"|"Automatica"|"2026-06-04 01:10:37.125961-03:00"|"0:08:30.423385"|"547436"
"64497"|"2"|"Automatica"|"2026-06-04 01:03:13.404096-03:00"|"0:07:23.721865"|"575445"
"64496"|"2"|"Automatica"|"2026-06-04 00:57:27.088426-03:00"|"0:05:46.315670"|"276516"
"64495"|"2"|"Automatica"|"2026-06-04 00:51:20.758758-03:00"|"0:06:06.329668"|"349016"
"64494"|"2"|"Automatica"|"2026-06-04 00:45:23.381833-03:00"|"0:05:57.376925"|"310422"
"64493"|"2"|"Automatica"|"2026-06-04 00:39:44.687212-03:00"|"0:05:38.694621"|"384249"
"64492"|"2"|"Automatica"|"2026-06-04 00:33:47.067584-03:00"|"0:05:57.619628"|"318167"
"64491"|"2"|"Automatica"|"2026-06-04 00:27:21.520192-03:00"|"0:06:25.547392"|"413328"
"64490"|"2"|"Automatica"|"2026-06-04 00:16:14.442542-03:00"|"0:11:07.077650"|"801430"
"64489"|"2"|"Automatica"|"2026-06-04 00:05:28.812037-03:00"|"0:10:45.630505"|"790431"
"64488"|"2"|"Automatica"|"2026-06-03 23:54:32.327718-03:00"|"0:10:56.484319"|"726903"
"64487"|"2"|"Automatica"|"2026-06-03 23:46:45.353853-03:00"|"0:07:46.973865"|"649213"
"64486"|"2"|"Automatica"|"2026-06-03 23:37:07.782494-03:00"|"0:09:37.571359"|"946239"
"64485"|"2"|"Automatica"|"2026-06-03 23:20:50.189316-03:00"|"0:16:17.593178"|"1236740"
"64484"|"2"|"Automatica"|"2026-06-03 23:09:03.641713-03:00"|"0:11:46.547603"|"950837"
"64483"|"2"|"Automatica"|"2026-06-03 22:55:07.521083-03:00"|"0:13:56.120630"|"797571"
"64482"|"2"|"Automatica"|"2026-06-03 22:41:24.041837-03:00"|"0:13:43.479246"|"855488"
"64481"|"2"|"Automatica"|"2026-06-03 22:33:08.254591-03:00"|"0:08:15.787246"|"476651"
"64480"|"2"|"Automatica"|"2026-06-03 22:25:36.625249-03:00"|"0:07:31.629342"|"223379"
"64479"|"2"|"Automatica"|"2026-06-03 22:18:39.029012-03:00"|"0:06:57.596237"|"238101"
"64478"|"2"|"Automatica"|"2026-06-03 22:11:20.470645-03:00"|"0:07:18.558367"|"598201"
"64477"|"2"|"Automatica"|"2026-06-03 22:04:57.457711-03:00"|"0:06:23.012934"|"326911"
"64476"|"2"|"Automatica"|"2026-06-03 21:56:49.044117-03:00"|"0:08:08.413594"|"294144"
"64475"|"2"|"Automatica"|"2026-06-03 21:49:54.785184-03:00"|"0:06:54.258933"|"291623"
"64474"|"2"|"Automatica"|"2026-06-03 21:42:26.484811-03:00"|"0:07:28.300373"|"318078"
"64473"|"2"|"Automatica"|"2026-06-03 21:33:27.037614-03:00"|"0:08:59.447197"|"298807"
"64472"|"2"|"Automatica"|"2026-06-03 21:23:04.451629-03:00"|"0:10:22.585985"|"305986"
"64471"|"2"|"Automatica"|"2026-06-03 21:11:17.713912-03:00"|"0:11:46.737717"|"510303"
"64470"|"2"|"Automatica"|"2026-06-03 20:57:16.288819-03:00"|"0:14:01.425093"|"692657"
"64469"|"2"|"Automatica"|"2026-06-03 20:45:31.412979-03:00"|"0:11:44.875840"|"425807"
"64468"|"2"|"Automatica"|"2026-06-03 20:37:20.278483-03:00"|"0:08:11.134496"|"296101"
"64467"|"2"|"Automatica"|"2026-06-03 20:26:44.657449-03:00"|"0:10:35.621034"|"384509"
"64466"|"2"|"Automatica"|"2026-06-03 20:13:13.031444-03:00"|"0:13:31.626005"|"295135"
"64465"|"2"|"Automatica"|"2026-06-03 19:58:35.339812-03:00"|"0:14:37.691632"|"501784"
"64464"|"2"|"Automatica"|"2026-06-03 19:44:53.610596-03:00"|"0:13:41.729216"|"652968"
"64463"|"2"|"Automatica"|"2026-06-03 19:33:31.145787-03:00"|"0:11:22.464809"|"593138"
"64462"|"2"|"Automatica"|"2026-06-03 19:21:50.524580-03:00"|"0:11:40.621207"|"661741"
"64461"|"2"|"Automatica"|"2026-06-03 19:10:26.344788-03:00"|"0:11:24.179792"|"463198"
"64460"|"2"|"Automatica"|"2026-06-03 18:59:18.625504-03:00"|"0:11:07.719284"|"471792"
"64459"|"2"|"Automatica"|"2026-06-03 18:50:25.226688-03:00"|"0:08:53.398816"|"341341"
"64458"|"2"|"Automatica"|"2026-06-03 18:43:08.033438-03:00"|"0:07:17.193250"|"278444"
"64457"|"2"|"Automatica"|"2026-06-03 18:36:12.289312-03:00"|"0:06:55.744126"|"231325"
"64456"|"2"|"Automatica"|"2026-06-03 18:29:34.644533-03:00"|"0:06:37.644779"|"287701"
"64455"|"2"|"Automatica"|"2026-06-03 18:20:59.855630-03:00"|"0:08:34.788903"|"338777"
"64454"|"2"|"Automatica"|"2026-06-03 18:14:59.193860-03:00"|"0:06:00.661770"|"238327"
"64453"|"3"|"Automatica"|"2026-06-03 18:08:01.596176-03:00"|"0:06:57.597684"|"218978"
"64453"|"1"|"Manual"|"2026-06-03 18:04:37-03:00"|"0:03:24.596176"|"218978"
"64452"|"2"|"Automatica"|"2026-06-03 17:58:42.777286-03:00"|"0:05:54.222714"|"344433"
"64451"|"2"|"Automatica"|"2026-06-03 17:53:28.350469-03:00"|"0:05:14.426817"|"233024"
"64450"|"2"|"Automatica"|"2026-06-03 17:48:04.712085-03:00"|"0:05:23.638384"|"253105"
"64449"|"2"|"Automatica"|"2026-06-03 17:42:21.768803-03:00"|"0:05:42.943282"|"334648"
"64448"|"2"|"Automatica"|"2026-06-03 17:36:08.102465-03:00"|"0:06:13.666338"|"249582"
"64447"|"2"|"Automatica"|"2026-06-03 17:30:51.502960-03:00"|"0:05:16.599505"|"195725"
